The currently activated Python version 2.7.16 is not supported by the project (^3.9).
Trying to find and use a compatible version. 
Using python3 (3.9.6)
id,aggregated_by,aggregate_name,year,start_date,end_date,entity_name,entity_type,type,count,amount
4225,state,maharashtra,2020,2020-10-01,2020-12-31,nashik,districts,TOTAL,25886584,38876096829.7729
4226,state,maharashtra,2020,2020-10-01,2020-12-31,aurangabad,districts,TOTAL,19001745,27681773653.44072
4227,state,maharashtra,2020,2020-10-01,2020-12-31,nagpur,districts,TOTAL,17881031,27734234062.40806
4228,state,maharashtra,2020,2020-10-01,2020-12-31,ahmednagar,districts,TOTAL,13929256,25560818870.682503
4229,state,maharashtra,2020,2020-10-01,2020-12-31,solapur,districts,TOTAL,12746918,24047679847.907963
4230,state,maharashtra,2020,2020-10-01,2020-12-31,raigad,districts,TOTAL,9634903,13939207766.945723
4231,state,maharashtra,2020,2020-10-01,2020-12-31,palghar,districts,TOTAL,8070045,11789420098.043339
4232,state,maharashtra,2018,2018-01-01,2018-03-31,400008,pincodes,TOTAL,2227885,3105208723.475169
4233,state,maharashtra,2018,2018-01-01,2018-03-31,411001,pincodes,TOTAL,1055656,1413523605.5956619
4234,state,maharashtra,2018,2018-01-01,2018-03-31,411057,pincodes,TOTAL,168299,280533305.27763397
4235,state,maharashtra,2018,2018-01-01,2018-03-31,410501,pincodes,TOTAL,156090,192733705.886016
4236,state,maharashtra,2018,2018-01-01,2018-03-31,400606,pincodes,TOTAL,121105,201559877.88188544
4237,state,maharashtra,2018,2018-01-01,2018-03-31,411033,pincodes,TOTAL,118850,165427380.13732243
4238,state,maharashtra,2018,2018-01-01,2018-03-31,411014,pincodes,TOTAL,114748,209175471.82276022
4239,state,maharashtra,2018,2018-01-01,2018-03-31,431003,pincodes,TOTAL,104719,116259679.45781952
4240,state,maharashtra,2018,2018-01-01,2018-03-31,411041,pincodes,TOTAL,101787,119594030.23584342
4241,state,maharashtra,2018,2018-01-01,2018-03-31,421302,pincodes,TOTAL,95135,137262044.1129402
4242,state,maharashtra,2018,2018-01-01,2018-03-31,pune,districts,TOTAL,3842929,5378982326.835919
4243,state,maharashtra,2018,2018-01-01,2018-03-31,mumbai,districts,TOTAL,2671029,3923116793.952079
4244,state,maharashtra,2018,2018-01-01,2018-03-31,mumbai suburban,districts,TOTAL,1444587,2385242801.288172
4245,state,maharashtra,2018,2018-01-01,2018-03-31,thane,districts,TOTAL,1243518,1995816824.6734967
4246,state,maharashtra,2018,2018-01-01,2018-03-31,nashik,districts,TOTAL,669259,874435847.1021329
4247,state,maharashtra,2018,2018-01-01,2018-03-31,aurangabad,districts,TOTAL,620430,680361961.5537964
4248,state,maharashtra,2018,2018-01-01,2018-03-31,nagpur,districts,TOTAL,592456,781981176.1740795
4249,state,maharashtra,2018,2018-01-01,2018-03-31,solapur,districts,TOTAL,451438,535791949.0374774
4250,state,maharashtra,2018,2018-01-01,2018-03-31,ahmednagar,districts,TOTAL,438972,522540233.7072377
4251,state,maharashtra,2018,2018-01-01,2018-03-31,kolhapur,districts,TOTAL,351519,354723905.37194455
4252,state,maharashtra,2018,2018-04-01,2018-06-30,400008,pincodes,TOTAL,2631405,4703762207.003538
4253,state,maharashtra,2018,2018-04-01,2018-06-30,411001,pincodes,TOTAL,1316115,2145613783.5507014
4254,state,maharashtra,2018,2018-04-01,2018-06-30,411057,pincodes,TOTAL,242519,422304488.8299024
4255,state,maharashtra,2018,2018-04-01,2018-06-30,410501,pincodes,TOTAL,218820,316770191.1098889
4256,state,maharashtra,2018,2018-04-01,2018-06-30,411014,pincodes,TOTAL,166457,324218025.22867304
4257,state,maharashtra,2018,2018-04-01,2018-06-30,411033,pincodes,TOTAL,157641,261252656.0200929
4258,state,maharashtra,2018,2018-04-01,2018-06-30,400606,pincodes,TOTAL,148846,279715772.85043585
4259,state,maharashtra,2018,2018-04-01,2018-06-30,421302,pincodes,TOTAL,135128,270573714.7319163
4260,state,maharashtra,2018,2018-04-01,2018-06-30,411041,pincodes,TOTAL,133107,189328050.52410924
4261,state,maharashtra,2018,2018-04-01,2018-06-30,431003,pincodes,TOTAL,130057,200245075.75779852
4262,state,maharashtra,2018,2018-04-01,2018-06-30,pune,districts,TOTAL,5162876,8513428062.925207
4263,state,maharashtra,2018,2018-04-01,2018-06-30,mumbai,districts,TOTAL,3277612,6048515205.760132
4264,state,maharashtra,2018,2018-04-01,2018-06-30,mumbai suburban,districts,TOTAL,2055232,3877425976.656087
4265,state,maharashtra,2018,2018-04-01,2018-06-30,thane,districts,TOTAL,1773084,3339349832.40853
4266,state,maharashtra,2018,2018-04-01,2018-06-30,nashik,districts,TOTAL,956098,1502940957.143
4267,state,maharashtra,2018,2018-04-01,2018-06-30,nagpur,districts,TOTAL,792349,1325086381.0421863
4268,state,maharashtra,2018,2018-04-01,2018-06-30,aurangabad,districts,TOTAL,789032,1121247393.1699817
4269,state,maharashtra,2018,2018-04-01,2018-06-30,solapur,districts,TOTAL,657732,1017429009.0580833
4270,state,maharashtra,2018,2018-04-01,2018-06-30,ahmednagar,districts,TOTAL,616058,960786263.1601061
4271,state,maharashtra,2018,2018-04-01,2018-06-30,raigad,districts,TOTAL,469802,849899520.0504556
4272,state,maharashtra,2018,2018-07-01,2018-09-30,400008,pincodes,TOTAL,3111609,5436005565.196791
4273,state,maharashtra,2018,2018-07-01,2018-09-30,411001,pincodes,TOTAL,1689517,2829639683.4067717
4274,state,maharashtra,2018,2018-07-01,2018-09-30,410501,pincodes,TOTAL,508646,591587000.3501817
4275,state,maharashtra,2018,2018-07-01,2018-09-30,411057,pincodes,TOTAL,422874,611270873.2667295
4276,state,maharashtra,2018,2018-07-01,2018-09-30,411014,pincodes,TOTAL,265735,483326747.3794536
4277,state,maharashtra,2018,2018-07-01,2018-09-30,411033,pincodes,TOTAL,238408,390743516.5145781
4278,state,maharashtra,2018,2018-07-01,2018-09-30,431003,pincodes,TOTAL,204502,302541720.1772945
4279,state,maharashtra,2018,2018-07-01,2018-09-30,421302,pincodes,TOTAL,201404,447312674.99639803
4280,state,maharashtra,2018,2018-07-01,2018-09-30,411028,pincodes,TOTAL,200254,344862780.4685549
4281,state,maharashtra,2018,2018-07-01,2018-09-30,411041,pincodes,TOTAL,189200,286384151.7948901
4282,state,maharashtra,2018,2018-07-01,2018-09-30,pune,districts,TOTAL,7890491,12601613622.467594
4283,state,maharashtra,2018,2018-07-01,2018-09-30,mumbai,districts,TOTAL,4090811,7438893352.297362
4284,state,maharashtra,2018,2018-07-01,2018-09-30,mumbai suburban,districts,TOTAL,3049903,5567618775.346842
4285,state,maharashtra,2018,2018-07-01,2018-09-30,thane,districts,TOTAL,2611297,4941785822.789892
4286,state,maharashtra,2018,2018-07-01,2018-09-30,nashik,districts,TOTAL,1321016,2243065273.9378605
4287,state,maharashtra,2018,2018-07-01,2018-09-30,nagpur,districts,TOTAL,1215989,2003870351.0067477
4288,state,maharashtra,2018,2018-07-01,2018-09-30,aurangabad,districts,TOTAL,1171650,1755607884.6928542
4289,state,maharashtra,2018,2018-07-01,2018-09-30,solapur,districts,TOTAL,957281,1548416428.5291772
4290,state,maharashtra,2018,2018-07-01,2018-09-30,ahmednagar,districts,TOTAL,842685,1476318516.9225848
4291,state,maharashtra,2018,2018-07-01,2018-09-30,raigad,districts,TOTAL,717318,1362324762.6075263
4292,state,maharashtra,2018,2018-10-01,2018-12-31,400008,pincodes,TOTAL,4586309,8474903607.1238575
4293,state,maharashtra,2018,2018-10-01,2018-12-31,411001,pincodes,TOTAL,2176631,3917444399.4306126
4294,state,maharashtra,2018,2018-10-01,2018-12-31,411057,pincodes,TOTAL,652006,884095179.2798569
4295,state,maharashtra,2018,2018-10-01,2018-12-31,410501,pincodes,TOTAL,518442,769817705.9044026
4296,state,maharashtra,2018,2018-10-01,2018-12-31,411014,pincodes,TOTAL,420715,700159714.8560562
4297,state,maharashtra,2018,2018-10-01,2018-12-31,421302,pincodes,TOTAL,400213,785501091.8436023
4298,state,maharashtra,2018,2018-10-01,2018-12-31,411028,pincodes,TOTAL,376373,529931830.9797609
4299,state,maharashtra,2018,2018-10-01,2018-12-31,411033,pincodes,TOTAL,344206,531815628.96831757
4300,state,maharashtra,2018,2018-10-01,2018-12-31,400708,pincodes,TOTAL,314305,368619264.9520594
4301,state,maharashtra,2018,2018-10-01,2018-12-31,400072,pincodes,TOTAL,289541,484031730.62145823
4302,state,maharashtra,2018,2018-10-01,2018-12-31,pune,districts,TOTAL,11075153,18048884123.019886
4303,state,maharashtra,2018,2018-10-01,2018-12-31,mumbai,districts,TOTAL,6060284,11506143747.453331
4304,state,maharashtra,2018,2018-10-01,2018-12-31,mumbai suburban,districts,TOTAL,4635750,8268990734.490216
4305,state,maharashtra,2018,2018-10-01,2018-12-31,thane,districts,TOTAL,4198385,7592415202.1234455
4306,state,maharashtra,2018,2018-10-01,2018-12-31,nagpur,districts,TOTAL,1884842,3079870457.7353897
4307,state,maharashtra,2018,2018-10-01,2018-12-31,nashik,districts,TOTAL,1881354,3510737505.1936135
4308,state,maharashtra,2018,2018-10-01,2018-12-31,aurangabad,districts,TOTAL,1685901,2758523355.9782867
4309,state,maharashtra,2018,2018-10-01,2018-12-31,solapur,districts,TOTAL,1266285,2368140884.7300243
4310,state,maharashtra,2018,2018-10-01,2018-12-31,ahmednagar,districts,TOTAL,1226980,2363347728.365555
4311,state,maharashtra,2018,2018-10-01,2018-12-31,palghar,districts,TOTAL,1088141,1842460037.4482036
4312,state,odisha,2019,2019-01-01,2019-03-31,751002,pincodes,TOTAL,3610149,4146232245.1689343
4313,state,odisha,2019,2019-01-01,2019-03-31,751024,pincodes,TOTAL,542723,446244170.9846033
4314,state,odisha,2019,2019-01-01,2019-03-31,755026,pincodes,TOTAL,480283,275980648.49199915
4315,state,odisha,2019,2019-01-01,2019-03-31,751012,pincodes,TOTAL,476691,394374609.421726
4316,state,odisha,2019,2019-01-01,2019-03-31,751021,pincodes,TOTAL,349615,281854378.4344888
4317,state,odisha,2019,2019-01-01,2019-03-31,751013,pincodes,TOTAL,340859,308393610.32401955
4318,state,odisha,2019,2019-01-01,2019-03-31,751003,pincodes,TOTAL,331221,337714807.2326763
4319,state,odisha,2019,2019-01-01,2019-03-31,756001,pincodes,TOTAL,321762,317544149.1984802
4320,state,odisha,2019,2019-01-01,2019-03-31,751007,pincodes,TOTAL,316525,335923676.0233417
4321,state,odisha,2019,2019-01-01,2019-03-31,759121,pincodes,TOTAL,314962,148442016.21595383
4322,state,odisha,2019,2019-01-01,2019-03-31,khordha,districts,TOTAL,9928652,10292381463.86045
4323,state,odisha,2019,2019-01-01,2019-03-31,cuttack,districts,TOTAL,2843941,2746382808.134754
4324,state,odisha,2019,2019-01-01,2019-03-31,ganjam,districts,TOTAL,2226839,2660856143.34366
4325,state,odisha,2019,2019-01-01,2019-03-31,baleshwar,districts,TOTAL,2052883,1780121522.7942674
4326,state,odisha,2019,2019-01-01,2019-03-31,jajapur,districts,TOTAL,2005354,1597716033.1140459
4327,state,odisha,2019,2019-01-01,2019-03-31,puri,districts,TOTAL,1300890,1292024780.4366007
4328,state,odisha,2019,2019-01-01,2019-03-31,bhadrak,districts,TOTAL,1224209,1137735927.0304363
4329,state,odisha,2019,2019-01-01,2019-03-31,dhenkanal,districts,TOTAL,1112474,855542150.6448646
4330,state,odisha,2019,2019-01-01,2019-03-31,kendujhar,districts,TOTAL,1099272,1219690306.8233683
4331,state,odisha,2019,2019-01-01,2019-03-31,anugul,districts,TOTAL,1023176,1083105252.400957
4332,state,odisha,2019,2019-04-01,2019-06-30,751002,pincodes,TOTAL,8318660,12733845249.989027
4333,state,odisha,2019,2019-04-01,2019-06-30,753008,pincodes,TOTAL,507158,805231654.6115496
4334,state,odisha,2019,2019-04-01,2019-06-30,751024,pincodes,TOTAL,469755,448710112.40104365
4335,state,odisha,2019,2019-04-01,2019-06-30,751012,pincodes,TOTAL,332705,376548056.5928992
4336,state,odisha,2019,2019-04-01,2019-06-30,751003,pincodes,TOTAL,284494,343539254.8573532
4337,state,odisha,2019,2019-04-01,2019-06-30,751021,pincodes,TOTAL,281279,287550419.7923515
4338,state,odisha,2019,2019-04-01,2019-06-30,751007,pincodes,TOTAL,257138,342705756.54510844
4339,state,odisha,2019,2019-04-01,2019-06-30,751013,pincodes,TOTAL,255741,305549571.77676094
4340,state,odisha,2019,2019-04-01,2019-06-30,751006,pincodes,TOTAL,240023,375813647.7595848
4341,state,odisha,2019,2019-04-01,2019-06-30,751010,pincodes,TOTAL,223400,290490890.0889675
4342,state,odisha,2019,2019-04-01,2019-06-30,khordha,districts,TOTAL,13339889,19006076643.493904
4343,state,odisha,2019,2019-04-01,2019-06-30,cuttack,districts,TOTAL,2289245,3195750424.172798
4344,state,odisha,2019,2019-04-01,2019-06-30,ganjam,districts,TOTAL,1557000,2952122343.412873
4345,state,odisha,2019,2019-04-01,2019-06-30,baleshwar,districts,TOTAL,1260994,1740194783.6891391
4346,state,odisha,2019,2019-04-01,2019-06-30,jajapur,districts,TOTAL,1116157,1615320702.0190089
4347,state,odisha,2019,2019-04-01,2019-06-30,puri,districts,TOTAL,808325,1052200875.2230995
4348,state,odisha,2019,2019-04-01,2019-06-30,bhadrak,districts,TOTAL,793895,1136520159.8199663
4349,state,odisha,2019,2019-04-01,2019-06-30,kendujhar,districts,TOTAL,778337,1270398763.2721443
4350,state,odisha,2019,2019-04-01,2019-06-30,sundargarh,districts,TOTAL,769791,1356881694.2599456
4351,state,odisha,2019,2019-04-01,2019-06-30,anugul,districts,TOTAL,656270,1100526633.6700115
4352,state,odisha,2019,2019-07-01,2019-09-30,751002,pincodes,TOTAL,9990982,16300297217.157505
4353,state,odisha,2019,2019-07-01,2019-09-30,751024,pincodes,TOTAL,842978,703010324.8061364
4354,state,odisha,2019,2019-07-01,2019-09-30,753008,pincodes,TOTAL,633724,1076946643.5276031
4355,state,odisha,2019,2019-07-01,2019-09-30,751012,pincodes,TOTAL,543435,545233573.3566345
4356,state,odisha,2019,2019-07-01,2019-09-30,751003,pincodes,TOTAL,465827,512578827.7771734
4357,state,odisha,2019,2019-07-01,2019-09-30,751021,pincodes,TOTAL,456514,425363538.80029726
4358,state,odisha,2019,2019-07-01,2019-09-30,751013,pincodes,TOTAL,423286,438589706.40722144
4359,state,odisha,2019,2019-07-01,2019-09-30,751007,pincodes,TOTAL,420593,508749823.36949086
4360,state,odisha,2019,2019-07-01,2019-09-30,751006,pincodes,TOTAL,387142,564669345.3913821
4361,state,odisha,2019,2019-07-01,2019-09-30,751019,pincodes,TOTAL,383409,447479255.89430827
4362,state,odisha,2019,2019-07-01,2019-09-30,khordha,districts,TOTAL,18364742,25509656902.49331
4363,state,odisha,2019,2019-07-01,2019-09-30,cuttack,districts,TOTAL,3846764,4539350540.746681
4364,state,odisha,2019,2019-07-01,2019-09-30,baleshwar,districts,TOTAL,1845986,2136997579.0817952
4365,state,odisha,2019,2019-07-01,2019-09-30,jajapur,districts,TOTAL,1763488,2029201892.6835146
4366,state,odisha,2019,2019-07-01,2019-09-30,ganjam,districts,TOTAL,1689894,3154919760.2279887
4367,state,odisha,2019,2019-07-01,2019-09-30,puri,districts,TOTAL,1500762,1624951778.3543258
4368,state,odisha,2019,2019-07-01,2019-09-30,kendujhar,districts,TOTAL,1226918,1617148718.999577
4369,state,odisha,2019,2019-07-01,2019-09-30,sundargarh,districts,TOTAL,1085480,1653794140.1211014
4370,state,odisha,2019,2019-07-01,2019-09-30,bhadrak,districts,TOTAL,1061299,1329983572.7403765
4371,state,odisha,2019,2019-07-01,2019-09-30,anugul,districts,TOTAL,916878,1372415071.347659
4372,state,odisha,2019,2019-10-01,2019-12-31,751002,pincodes,TOTAL,13743261,19669451911.7042
4373,state,odisha,2019,2019-10-01,2019-12-31,751001,pincodes,TOTAL,1889650,2570271739.9177117
4374,state,odisha,2019,2019-10-01,2019-12-31,751024,pincodes,TOTAL,1220882,902957490.2755994
4375,state,odisha,2019,2019-10-01,2019-12-31,753008,pincodes,TOTAL,922318,1359192496.972468
4376,state,odisha,2019,2019-10-01,2019-12-31,751012,pincodes,TOTAL,809083,704987829.0860703
4377,state,odisha,2019,2019-10-01,2019-12-31,756001,pincodes,TOTAL,772268,588210134.1742524
4378,state,odisha,2019,2019-10-01,2019-12-31,751003,pincodes,TOTAL,662951,666827330.2884556
4379,state,odisha,2019,2019-10-01,2019-12-31,751021,pincodes,TOTAL,623343,530118765.31864965
4380,state,odisha,2019,2019-10-01,2019-12-31,751013,pincodes,TOTAL,599059,557201407.5341511
4381,state,odisha,2019,2019-10-01,2019-12-31,751007,pincodes,TOTAL,571285,677505727.1771057
4382,state,odisha,2019,2019-10-01,2019-12-31,khordha,districts,TOTAL,27477393,34227232121.528633
4383,state,odisha,2019,2019-10-01,2019-12-31,cuttack,districts,TOTAL,5783608,6269240606.54993
4384,state,odisha,2019,2019-10-01,2019-12-31,baleshwar,districts,TOTAL,3904913,2998071243.256762
4385,state,odisha,2019,2019-10-01,2019-12-31,jajapur,districts,TOTAL,2717947,2951249575.9169297
4386,state,odisha,2019,2019-10-01,2019-12-31,ganjam,districts,TOTAL,2682447,4526321215.890192
4387,state,odisha,2019,2019-10-01,2019-12-31,puri,districts,TOTAL,2203098,2409106457.318024
4388,state,odisha,2019,2019-10-01,2019-12-31,kendujhar,districts,TOTAL,2031166,2048009647.964933
4389,state,odisha,2019,2019-10-01,2019-12-31,bhadrak,districts,TOTAL,1978353,1972793936.5333765
4390,state,odisha,2019,2019-10-01,2019-12-31,dhenkanal,districts,TOTAL,1550560,1418903993.556759
4391,state,odisha,2019,2019-10-01,2019-12-31,sundargarh,districts,TOTAL,1500297,2290633492.9405365
4392,state,odisha,2021,2021-01-01,2021-03-31,751001,pincodes,TOTAL,24151383,44482729136.23656
4393,state,odisha,2021,2021-01-01,2021-03-31,751024,pincodes,TOTAL,1779962,1951920387.2511394
4394,state,odisha,2021,2021-01-01,2021-03-31,751002,pincodes,TOTAL,1335340,2260315338.582297
4395,state,odisha,2021,2021-01-01,2021-03-31,751012,pincodes,TOTAL,1200339,1507235643.4446497
4396,state,odisha,2021,2021-01-01,2021-03-31,751003,pincodes,TOTAL,1150201,1572952295.1966724
4397,state,odisha,2021,2021-01-01,2021-03-31,751019,pincodes,TOTAL,1117292,1608235969.0827932
4398,state,odisha,2021,2021-01-01,2021-03-31,751006,pincodes,TOTAL,1116850,1920286804.4939313
4399,state,odisha,2021,2021-01-01,2021-03-31,751007,pincodes,TOTAL,1030353,1478055647.8061683
4400,state,odisha,2021,2021-01-01,2021-03-31,751013,pincodes,TOTAL,983481,1190981885.92454
4401,state,odisha,2021,2021-01-01,2021-03-31,751010,pincodes,TOTAL,975000,1505800000.197618
4402,state,odisha,2021,2021-01-01,2021-03-31,khordha,districts,TOTAL,45765876,75722041312.73495
4403,state,odisha,2021,2021-01-01,2021-03-31,cuttack,districts,TOTAL,8289932,14866806447.11658
4404,state,odisha,2021,2021-01-01,2021-03-31,ganjam,districts,TOTAL,5849764,13763037682.995216
4405,state,odisha,2021,2021-01-01,2021-03-31,jajapur,districts,TOTAL,4602753,8875206797.09903
4406,state,odisha,2021,2021-01-01,2021-03-31,baleshwar,districts,TOTAL,4262593,8799570176.640512
4407,state,odisha,2021,2021-01-01,2021-03-31,puri,districts,TOTAL,3904605,7057319530.168398
4408,state,odisha,2021,2021-01-01,2021-03-31,sundargarh,districts,TOTAL,3591361,7002917726.513086
4409,state,odisha,2021,2021-01-01,2021-03-31,kendujhar,districts,TOTAL,3023651,6672384144.204559
4410,state,odisha,2021,2021-01-01,2021-03-31,bhadrak,districts,TOTAL,2838067,5913171362.618633
4411,state,odisha,2021,2021-01-01,2021-03-31,anugul,districts,TOTAL,2688530,5923776582.870062
4412,state,odisha,2021,2021-04-01,2021-06-30,751001,pincodes,TOTAL,30961581,53565783087.01067
4413,state,odisha,2021,2021-04-01,2021-06-30,751024,pincodes,TOTAL,1551427,1922291827.6367831
4414,state,odisha,2021,2021-04-01,2021-06-30,751002,pincodes,TOTAL,1434055,2419813217.3065653
4415,state,odisha,2021,2021-04-01,2021-06-30,751019,pincodes,TOTAL,1200549,1789888118.4618356
4416,state,odisha,2021,2021-04-01,2021-06-30,751006,pincodes,TOTAL,1082307,1842500257.5501657
4417,state,odisha,2021,2021-04-01,2021-06-30,751012,pincodes,TOTAL,1060482,1416313751.538683
4418,state,odisha,2021,2021-04-01,2021-06-30,751003,pincodes,TOTAL,1043853,1513831219.1228576
4419,state,odisha,2021,2021-04-01,2021-06-30,756001,pincodes,TOTAL,1019399,1900629203.520496
4420,state,odisha,2021,2021-04-01,2021-06-30,753001,pincodes,TOTAL,1008111,1961762038.0298882
4421,state,odisha,2021,2021-04-01,2021-06-30,751010,pincodes,TOTAL,941099,1475581290.0951967
4422,state,odisha,2021,2021-04-01,2021-06-30,khordha,districts,TOTAL,51729539,85083429987.67566
4423,state,odisha,2021,2021-04-01,2021-06-30,cuttack,districts,TOTAL,9410135,16755164887.959581
4424,state,odisha,2021,2021-04-01,2021-06-30,ganjam,districts,TOTAL,7627913,16847721822.034683
