id,aggregated_by,aggregate_name,year,start_date,end_date,brand,count,percentage
281,state,tamil-nadu,2018,2018-04-01,2018-06-30,Lenovo,127831,0.04266671027984977
282,state,tamil-nadu,2018,2018-04-01,2018-06-30,Apple,123693,0.04128555197601097
283,state,tamil-nadu,2018,2018-04-01,2018-06-30,OnePlus,119948,0.04003556699585719
284,state,tamil-nadu,2018,2018-04-01,2018-06-30,Realme,116217,0.03879025485675072
285,state,tamil-nadu,2018,2018-04-01,2018-06-30,Huawei,86507,0.028873818605650935
286,state,tamil-nadu,2018,2018-04-01,2018-06-30,Others,353391,0.11795285503912503
287,state,tamil-nadu,2018,2018-07-01,2018-09-30,Xiaomi,948490,0.24319152694864873
288,state,tamil-nadu,2018,2018-07-01,2018-09-30,Samsung,739663,0.1896485723596647
289,state,tamil-nadu,2018,2018-07-01,2018-09-30,Vivo,545491,0.13986313954469246
290,state,tamil-nadu,2018,2018-07-01,2018-09-30,Oppo,327387,0.0839415749592903
291,state,tamil-nadu,2018,2018-07-01,2018-09-30,Motorola,177191,0.04543152785117188
292,state,tamil-nadu,2018,2018-07-01,2018-09-30,Lenovo,153372,0.039324369124785874
293,state,tamil-nadu,2018,2018-07-01,2018-09-30,Apple,150205,0.038512354695697144
294,state,tamil-nadu,2018,2018-07-01,2018-09-30,Realme,149904,0.03843517871112003
295,state,tamil-nadu,2018,2018-07-01,2018-09-30,OnePlus,145542,0.03731676793130158
296,state,tamil-nadu,2018,2018-07-01,2018-09-30,Huawei,118152,0.030294009733404407
297,state,tamil-nadu,2018,2018-07-01,2018-09-30,Others,444780,0.11404097814022286
298,state,tamil-nadu,2018,2018-10-01,2018-12-31,Xiaomi,1270630,0.24435765608346965
299,state,tamil-nadu,2018,2018-10-01,2018-12-31,Samsung,978019,0.1880849896862965
300,state,tamil-nadu,2018,2018-10-01,2018-12-31,Vivo,776632,0.14935581180943092
301,state,tamil-nadu,2018,2018-10-01,2018-12-31,Oppo,457237,0.08793225533368283
302,state,tamil-nadu,2018,2018-10-01,2018-12-31,Motorola,228639,0.043970070067028494
303,state,tamil-nadu,2018,2018-10-01,2018-12-31,Realme,198871,0.038245320370977935
304,state,tamil-nadu,2018,2018-10-01,2018-12-31,Lenovo,194451,0.037395300428202355
305,state,tamil-nadu,2018,2018-10-01,2018-12-31,Apple,191032,0.03673778500187889
306,state,tamil-nadu,2018,2018-10-01,2018-12-31,OnePlus,180637,0.034738699638722295
307,state,tamil-nadu,2018,2018-10-01,2018-12-31,Huawei,164880,0.031708436236388624
308,state,tamil-nadu,2018,2018-10-01,2018-12-31,Others,558850,0.10747367534392153
309,state,lakshadweep,2019,2019-01-01,2019-03-31,Xiaomi,298,0.21045197740112995
310,state,lakshadweep,2019,2019-01-01,2019-03-31,Vivo,240,0.1694915254237288
311,state,lakshadweep,2019,2019-01-01,2019-03-31,Samsung,231,0.163135593220339
312,state,lakshadweep,2019,2019-01-01,2019-03-31,Oppo,198,0.13983050847457626
313,state,lakshadweep,2019,2019-01-01,2019-03-31,Huawei,97,0.06850282485875706
314,state,lakshadweep,2019,2019-01-01,2019-03-31,Realme,67,0.04731638418079096
315,state,lakshadweep,2019,2019-01-01,2019-03-31,Apple,55,0.03884180790960452
316,state,lakshadweep,2019,2019-01-01,2019-03-31,OnePlus,52,0.03672316384180791
317,state,lakshadweep,2019,2019-01-01,2019-03-31,Lenovo,31,0.021892655367231638
318,state,lakshadweep,2019,2019-01-01,2019-03-31,Motorola,24,0.01694915254237288
319,state,lakshadweep,2019,2019-01-01,2019-03-31,Others,123,0.08686440677966102
320,state,lakshadweep,2019,2019-04-01,2019-06-30,Xiaomi,377,0.21579851173440184
321,state,lakshadweep,2019,2019-04-01,2019-06-30,Vivo,309,0.17687464224384658
322,state,lakshadweep,2019,2019-04-01,2019-06-30,Samsung,277,0.15855752718946767
323,state,lakshadweep,2019,2019-04-01,2019-06-30,Oppo,246,0.14081282198053807
324,state,lakshadweep,2019,2019-04-01,2019-06-30,Huawei,132,0.0755580995993131
325,state,lakshadweep,2019,2019-04-01,2019-06-30,Realme,86,0.04922724670864339
326,state,lakshadweep,2019,2019-04-01,2019-06-30,OnePlus,58,0.03319977103606182
327,state,lakshadweep,2019,2019-04-01,2019-06-30,Apple,57,0.03262736119061248
328,state,lakshadweep,2019,2019-04-01,2019-06-30,Lenovo,36,0.0206067544361763
329,state,lakshadweep,2019,2019-04-01,2019-06-30,Motorola,32,0.018317115054378934
330,state,lakshadweep,2019,2019-04-01,2019-06-30,Others,137,0.07842014882655982
331,state,lakshadweep,2019,2019-07-01,2019-09-30,Xiaomi,442,0.20878601794992915
332,state,lakshadweep,2019,2019-07-01,2019-09-30,Vivo,378,0.17855455833726971
333,state,lakshadweep,2019,2019-07-01,2019-09-30,Samsung,343,0.1620217288615966
334,state,lakshadweep,2019,2019-07-01,2019-09-30,Oppo,331,0.15635333018422296
335,state,lakshadweep,2019,2019-07-01,2019-09-30,Huawei,174,0.0821917808219178
336,state,lakshadweep,2019,2019-07-01,2019-09-30,Realme,103,0.04865375531412376
337,state,lakshadweep,2019,2019-07-01,2019-09-30,Apple,68,0.03212092583845064
338,state,lakshadweep,2019,2019-07-01,2019-09-30,OnePlus,64,0.030231459612659425
339,state,lakshadweep,2019,2019-07-01,2019-09-30,Motorola,36,0.017005196032120924
340,state,lakshadweep,2019,2019-07-01,2019-09-30,Lenovo,33,0.015588096362777516
341,state,lakshadweep,2019,2019-07-01,2019-09-30,Others,145,0.0684931506849315
342,state,lakshadweep,2019,2019-10-01,2019-12-31,Xiaomi,496,0.20436753193242688
343,state,lakshadweep,2019,2019-10-01,2019-12-31,Vivo,462,0.1903584672435105
344,state,lakshadweep,2019,2019-10-01,2019-12-31,Samsung,394,0.16234033786567778
345,state,lakshadweep,2019,2019-10-01,2019-12-31,Oppo,371,0.15286361763494025
346,state,lakshadweep,2019,2019-10-01,2019-12-31,Huawei,202,0.08323032550473836
347,state,lakshadweep,2019,2019-10-01,2019-12-31,Realme,124,0.05109188298310672
348,state,lakshadweep,2019,2019-10-01,2019-12-31,Apple,72,0.029666254635352288
349,state,lakshadweep,2019,2019-10-01,2019-12-31,OnePlus,70,0.0288421920065925
350,state,lakshadweep,2019,2019-10-01,2019-12-31,Motorola,37,0.015245158632056036
351,state,lakshadweep,2019,2019-10-01,2019-12-31,Lenovo,35,0.01442109600329625
352,state,lakshadweep,2019,2019-10-01,2019-12-31,Others,164,0.06757313555830242
353,state,lakshadweep,2021,2021-01-01,2021-03-31,Vivo,1032,0.22547520209744373
354,state,lakshadweep,2021,2021-01-01,2021-03-31,Xiaomi,921,0.20122350884859078
355,state,lakshadweep,2021,2021-01-01,2021-03-31,Oppo,720,0.15730828053310028
356,state,lakshadweep,2021,2021-01-01,2021-03-31,Samsung,693,0.15140922001310902
357,state,lakshadweep,2021,2021-01-01,2021-03-31,Huawei,371,0.08105746121913918
358,state,lakshadweep,2021,2021-01-01,2021-03-31,Realme,302,0.06598208433471707
359,state,lakshadweep,2021,2021-01-01,2021-03-31,Apple,106,0.023159274634039766
360,state,lakshadweep,2021,2021-01-01,2021-03-31,OnePlus,103,0.022503823465151847
361,state,lakshadweep,2021,2021-01-01,2021-03-31,Lenovo,54,0.01179812103998252
362,state,lakshadweep,2021,2021-01-01,2021-03-31,Motorola,46,0.010050251256281407
363,state,lakshadweep,2021,2021-01-01,2021-03-31,Others,229,0.0500327725584444
364,state,lakshadweep,2021,2021-04-01,2021-06-30,Vivo,1118,0.22834967320261437
365,state,lakshadweep,2021,2021-04-01,2021-06-30,Xiaomi,970,0.19812091503267973
366,state,lakshadweep,2021,2021-04-01,2021-06-30,Oppo,771,0.15747549019607843
367,state,lakshadweep,2021,2021-04-01,2021-06-30,Samsung,717,0.14644607843137256
368,state,lakshadweep,2021,2021-04-01,2021-06-30,Huawei,379,0.07741013071895425
369,state,lakshadweep,2021,2021-04-01,2021-06-30,Realme,350,0.07148692810457516
370,state,lakshadweep,2021,2021-04-01,2021-06-30,Apple,121,0.0247140522875817
371,state,lakshadweep,2021,2021-04-01,2021-06-30,OnePlus,118,0.024101307189542485
372,state,lakshadweep,2021,2021-04-01,2021-06-30,Lenovo,60,0.012254901960784314
373,state,lakshadweep,2021,2021-04-01,2021-06-30,Motorola,42,0.00857843137254902
374,state,lakshadweep,2021,2021-04-01,2021-06-30,Others,250,0.05106209150326797
375,state,lakshadweep,2020,2020-01-01,2020-03-31,Xiaomi,560,0.20202020202020202
376,state,lakshadweep,2020,2020-01-01,2020-03-31,Vivo,548,0.1976911976911977
377,state,lakshadweep,2020,2020-01-01,2020-03-31,Samsung,431,0.15548340548340547
378,state,lakshadweep,2020,2020-01-01,2020-03-31,Oppo,426,0.15367965367965367
379,state,lakshadweep,2020,2020-01-01,2020-03-31,Huawei,237,0.0854978354978355
380,state,lakshadweep,2020,2020-01-01,2020-03-31,Realme,152,0.05483405483405483
381,state,lakshadweep,2020,2020-01-01,2020-03-31,Apple,81,0.02922077922077922
382,state,lakshadweep,2020,2020-01-01,2020-03-31,OnePlus,77,0.027777777777777776
383,state,lakshadweep,2020,2020-01-01,2020-03-31,Lenovo,47,0.016955266955266956
384,state,lakshadweep,2020,2020-01-01,2020-03-31,Motorola,38,0.013708513708513708
385,state,lakshadweep,2020,2020-01-01,2020-03-31,Others,175,0.06313131313131314
386,state,lakshadweep,2020,2020-04-01,2020-06-30,Vivo,654,0.20520866018198933
387,state,lakshadweep,2020,2020-04-01,2020-06-30,Xiaomi,654,0.20520866018198933
388,state,lakshadweep,2020,2020-04-01,2020-06-30,Samsung,495,0.15531848133040477
389,state,lakshadweep,2020,2020-04-01,2020-06-30,Oppo,489,0.1534358330718544
390,state,lakshadweep,2020,2020-04-01,2020-06-30,Huawei,266,0.08346407279573266
391,state,lakshadweep,2020,2020-04-01,2020-06-30,Realme,195,0.06118606840288673
392,state,lakshadweep,2020,2020-04-01,2020-06-30,Apple,85,0.026670850329463446
393,state,lakshadweep,2020,2020-04-01,2020-06-30,OnePlus,81,0.02541575149042987
394,state,lakshadweep,2020,2020-04-01,2020-06-30,Lenovo,44,0.013806087229369313
395,state,lakshadweep,2020,2020-04-01,2020-06-30,Motorola,41,0.012864763100094132
396,state,lakshadweep,2020,2020-04-01,2020-06-30,Others,183,0.057420771885786
397,state,lakshadweep,2020,2020-07-01,2020-09-30,Vivo,784,0.21514818880351264
398,state,lakshadweep,2020,2020-07-01,2020-09-30,Xiaomi,736,0.20197585071350166
399,state,lakshadweep,2020,2020-07-01,2020-09-30,Oppo,567,0.15559824368825467
400,state,lakshadweep,2020,2020-07-01,2020-09-30,Samsung,550,0.1509330406147091
401,state,lakshadweep,2020,2020-07-01,2020-09-30,Huawei,302,0.08287596048298573
402,state,lakshadweep,2020,2020-07-01,2020-09-30,Realme,222,0.06092206366630077
403,state,lakshadweep,2020,2020-07-01,2020-09-30,Apple,91,0.024972557628979142
404,state,lakshadweep,2020,2020-07-01,2020-09-30,OnePlus,87,0.023874862788144897
405,state,lakshadweep,2020,2020-07-01,2020-09-30,Lenovo,50,0.013721185510428101
406,state,lakshadweep,2020,2020-07-01,2020-09-30,Motorola,44,0.012074643249176729
407,state,lakshadweep,2020,2020-07-01,2020-09-30,Others,211,0.05790340285400659
408,state,lakshadweep,2020,2020-10-01,2020-12-31,Vivo,934,0.22349844460397225
409,state,lakshadweep,2020,2020-10-01,2020-12-31,Xiaomi,838,0.2005264417324719
410,state,lakshadweep,2020,2020-10-01,2020-12-31,Oppo,639,0.15290739411342427
411,state,lakshadweep,2020,2020-10-01,2020-12-31,Samsung,635,0.15195022732711175
412,state,lakshadweep,2020,2020-10-01,2020-12-31,Huawei,346,0.08279492701603254
413,state,lakshadweep,2020,2020-10-01,2020-12-31,Realme,272,0.06508734146925102
414,state,lakshadweep,2020,2020-10-01,2020-12-31,Apple,101,0.024168461354391
415,state,lakshadweep,2020,2020-10-01,2020-12-31,OnePlus,97,0.023211294568078487
416,state,lakshadweep,2020,2020-10-01,2020-12-31,Lenovo,52,0.012443168222062694
417,state,lakshadweep,2020,2020-10-01,2020-12-31,Motorola,47,0.01124670973917205
418,state,lakshadweep,2020,2020-10-01,2020-12-31,Others,218,0.052165589854032066
419,state,lakshadweep,2018,2018-01-01,2018-03-31,Samsung,102,0.20359281437125748
420,state,lakshadweep,2018,2018-01-01,2018-03-31,Xiaomi,100,0.1996007984031936
421,state,lakshadweep,2018,2018-01-01,2018-03-31,Vivo,67,0.13373253493013973
422,state,lakshadweep,2018,2018-01-01,2018-03-31,Oppo,56,0.11177644710578842
423,state,lakshadweep,2018,2018-01-01,2018-03-31,Huawei,25,0.0499001996007984
424,state,lakshadweep,2018,2018-01-01,2018-03-31,OnePlus,22,0.043912175648702596
425,state,lakshadweep,2018,2018-01-01,2018-03-31,Apple,20,0.03992015968063872
426,state,lakshadweep,2018,2018-01-01,2018-03-31,Realme,20,0.03992015968063872
427,state,lakshadweep,2018,2018-01-01,2018-03-31,Gionee,12,0.023952095808383235
428,state,lakshadweep,2018,2018-01-01,2018-03-31,COOLPAD,10,0.01996007984031936
429,state,lakshadweep,2018,2018-01-01,2018-03-31,Others,67,0.13373253493013973
430,state,lakshadweep,2018,2018-04-01,2018-06-30,Xiaomi,147,0.21428571428571427
431,state,lakshadweep,2018,2018-04-01,2018-06-30,Samsung,128,0.18658892128279883
432,state,lakshadweep,2018,2018-04-01,2018-06-30,Vivo,97,0.141399416909621
433,state,lakshadweep,2018,2018-04-01,2018-06-30,Oppo,87,0.12682215743440234
434,state,lakshadweep,2018,2018-04-01,2018-06-30,Apple,35,0.05102040816326531
435,state,lakshadweep,2018,2018-04-01,2018-06-30,Huawei,31,0.04518950437317784
436,state,lakshadweep,2018,2018-04-01,2018-06-30,OnePlus,29,0.04227405247813411
437,state,lakshadweep,2018,2018-04-01,2018-06-30,Realme,24,0.03498542274052478
438,state,lakshadweep,2018,2018-04-01,2018-06-30,Lenovo,16,0.023323615160349854
439,state,lakshadweep,2018,2018-04-01,2018-06-30,Gionee,15,0.021865889212827987
440,state,lakshadweep,2018,2018-04-01,2018-06-30,Others,77,0.11224489795918367
441,state,lakshadweep,2018,2018-07-01,2018-09-30,Xiaomi,195,0.21241830065359477
442,state,lakshadweep,2018,2018-07-01,2018-09-30,Samsung,166,0.18082788671023964
443,state,lakshadweep,2018,2018-07-01,2018-09-30,Vivo,134,0.14596949891067537
444,state,lakshadweep,2018,2018-07-01,2018-09-30,Oppo,121,0.1318082788671024
445,state,lakshadweep,2018,2018-07-01,2018-09-30,Apple,46,0.05010893246187364
446,state,lakshadweep,2018,2018-07-01,2018-09-30,Huawei,44,0.04793028322440087
447,state,lakshadweep,2018,2018-07-01,2018-09-30,OnePlus,40,0.04357298474945534
448,state,lakshadweep,2018,2018-07-01,2018-09-30,Realme,35,0.03812636165577342
449,state,lakshadweep,2018,2018-07-01,2018-09-30,Lenovo,18,0.0196078431372549
450,state,lakshadweep,2018,2018-07-01,2018-09-30,Gionee,16,0.017429193899782137
451,state,lakshadweep,2018,2018-07-01,2018-09-30,Others,103,0.11220043572984749
452,state,lakshadweep,2018,2018-10-01,2018-12-31,Xiaomi,245,0.21193771626297578
453,state,lakshadweep,2018,2018-10-01,2018-12-31,Samsung,198,0.17128027681660898
454,state,lakshadweep,2018,2018-10-01,2018-12-31,Vivo,190,0.1643598615916955
455,state,lakshadweep,2018,2018-10-01,2018-12-31,Oppo,153,0.1323529411764706
456,state,lakshadweep,2018,2018-10-01,2018-12-31,Huawei,62,0.05363321799307959
457,state,lakshadweep,2018,2018-10-01,2018-12-31,Realme,55,0.04757785467128028
458,state,lakshadweep,2018,2018-10-01,2018-12-31,Apple,51,0.04411764705882353
459,state,lakshadweep,2018,2018-10-01,2018-12-31,OnePlus,47,0.04065743944636678
460,state,lakshadweep,2018,2018-10-01,2018-12-31,Lenovo,24,0.020761245674740483
461,state,lakshadweep,2018,2018-10-01,2018-12-31,Motorola,18,0.015570934256055362
462,state,lakshadweep,2018,2018-10-01,2018-12-31,Others,113,0.09775086505190311
463,state,telangana,2019,2019-01-01,2019-03-31,Xiaomi,2087604,0.26214901251659933
464,state,telangana,2019,2019-01-01,2019-03-31,Samsung,1634479,0.2052482443169867
465,state,telangana,2019,2019-01-01,2019-03-31,Vivo,1219194,0.15309920040686012
466,state,telangana,2019,2019-01-01,2019-03-31,Oppo,755440,0.09486370500130283
467,state,telangana,2019,2019-01-01,2019-03-31,Realme,397059,0.04986033019711996
468,state,telangana,2019,2019-01-01,2019-03-31,Apple,378217,0.047494262832889114
469,state,telangana,2019,2019-01-01,2019-03-31,OnePlus,299912,0.037661182217450406
470,state,telangana,2019,2019-01-01,2019-03-31,Motorola,283123,0.03555291849926382
471,state,telangana,2019,2019-01-01,2019-03-31,Huawei,194436,0.02441612748283559
472,state,telangana,2019,2019-01-01,2019-03-31,Lenovo,152688,0.019173659574868853
473,state,telangana,2019,2019-01-01,2019-03-31,Others,561273,0.07048135695382327
474,state,telangana,2019,2019-04-01,2019-06-30,Xiaomi,2369395,0.2619271685286116
475,state,telangana,2019,2019-04-01,2019-06-30,Samsung,1863266,0.2059766259300927
476,state,telangana,2019,2019-04-01,2019-06-30,Vivo,1423728,0.15738745282863478
477,state,telangana,2019,2019-04-01,2019-06-30,Oppo,875408,0.09677286343024055
478,state,telangana,2019,2019-04-01,2019-06-30,Realme,450187,0.04976637758515995
479,state,telangana,2019,2019-04-01,2019-06-30,Apple,419514,0.04637559975357083
480,state,telangana,2019,2019-04-01,2019-06-30,OnePlus,325344,0.03596548178660485
481,state,telangana,2019,2019-04-01,2019-06-30,Motorola,310478,0.03432210476954086
482,state,telangana,2019,2019-04-01,2019-06-30,Huawei,221025,0.024433432342026707
483,state,telangana,2019,2019-04-01,2019-06-30,Lenovo,167039,0.018465495328491344
484,state,telangana,2019,2019-04-01,2019-06-30,Others,620623,0.06860739771702587
485,state,telangana,2019,2019-07-01,2019-09-30,Xiaomi,2642719,0.2619002102658951
486,state,telangana,2019,2019-07-01,2019-09-30,Samsung,2076152,0.20575197186835176
487,state,telangana,2019,2019-07-01,2019-09-30,Vivo,1629927,0.16152993338227017
488,state,telangana,2019,2019-07-01,2019-09-30,Oppo,994066,0.09851448240171479
489,state,telangana,2019,2019-07-01,2019-09-30,Realme,510585,0.05060027905297993
490,state,telangana,2019,2019-07-01,2019-09-30,Apple,455573,0.04514844918868205
491,state,telangana,2019,2019-07-01,2019-09-30,OnePlus,348387,0.03452604251678079
492,state,telangana,2019,2019-07-01,2019-09-30,Motorola,331741,0.03287638135337821
493,state,telangana,2019,2019-07-01,2019-09-30,Huawei,248083,0.02458565964198012
494,state,telangana,2019,2019-07-01,2019-09-30,Lenovo,173098,0.017154454407224497
495,state,telangana,2019,2019-07-01,2019-09-30,Others,680226,0.06741213592074254
496,state,telangana,2019,2019-10-01,2019-12-31,Xiaomi,2941413,0.26214187700204916
497,state,telangana,2019,2019-10-01,2019-12-31,Samsung,2304661,0.20539385675980204
498,state,telangana,2019,2019-10-01,2019-12-31,Vivo,1854821,0.16530363415229954
499,state,telangana,2019,2019-10-01,2019-12-31,Oppo,1125257,0.10028410906244545
500,state,telangana,2019,2019-10-01,2019-12-31,Realme,586629,0.052281004797298136
501,state,telangana,2019,2019-10-01,2019-12-31,Apple,489029,0.04358278826143595
502,state,telangana,2019,2019-10-01,2019-12-31,OnePlus,368665,0.03285581966386918
503,state,telangana,2019,2019-10-01,2019-12-31,Motorola,355073,0.0316444860659651
504,state,telangana,2019,2019-10-01,2019-12-31,Huawei,275415,0.024545279787136103
505,state,telangana,2019,2019-10-01,2019-12-31,Lenovo,184229,0.01641868580107945
506,state,telangana,2019,2019-10-01,2019-12-31,Others,735499,0.06554845864661989
507,state,telangana,2021,2021-01-01,2021-03-31,Xiaomi,4458631,0.2599925978488978
508,state,telangana,2021,2021-01-01,2021-03-31,Samsung,3491284,0.20358446280669815
509,state,telangana,2021,2021-01-01,2021-03-31,Vivo,3089209,0.18013858361640506
510,state,telangana,2021,2021-01-01,2021-03-31,Oppo,1818686,0.10605158798999526
511,state,telangana,2021,2021-01-01,2021-03-31,Realme,1065087,0.06210756980451825
512,state,telangana,2021,2021-01-01,2021-03-31,Apple,674068,0.03930639033524211
513,state,telangana,2021,2021-01-01,2021-03-31,OnePlus,461518,0.026912131498217192
514,state,telangana,2021,2021-01-01,2021-03-31,Motorola,454264,0.026489134774604964
515,state,telangana,2021,2021-01-01,2021-03-31,Huawei,393000,0.022916695944252136
516,state,telangana,2021,2021-01-01,2021-03-31,Lenovo,233554,0.013619048357668863
517,state,telangana,2021,2021-01-01,2021-03-31,Others,1009768,0.05888179702350023
518,state,telangana,2021,2021-04-01,2021-06-30,Xiaomi,4736356,0.25872000034959536
519,state,telangana,2021,2021-04-01,2021-06-30,Samsung,3662257,0.20004812398398852
520,state,telangana,2021,2021-04-01,2021-06-30,Vivo,3396906,0.1855535186771312
521,state,telangana,2021,2021-04-01,2021-06-30,Oppo,1971737,0.10770469899840934
522,state,telangana,2021,2021-04-01,2021-06-30,Realme,1259720,0.06881128843363807
523,state,telangana,2021,2021-04-01,2021-06-30,Apple,719281,0.03929020127951895
524,state,telangana,2021,2021-04-01,2021-06-30,OnePlus,508619,0.027782942806201822
